Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf,QSPR_ln_gamma_inf_pred
Cc1ccccc1,O,298.15,9.092009436249963,9.579922569782243
Cc1ccccc1,O,298.15,9.100448494075064,9.579922569782243
Cc1ccccc1,O,298.15,9.103823632593691,9.579922569782243
Cc1ccccc1,O,298.15,9.108886659260149,9.579922569782243
Cc1ccccc1,O,298.15,9.117326653285389,9.579922569782243
Cc1ccccc1,O,298.15,9.125765660268652,9.579922569782243
Cc1ccccc1,O,298.15,9.127453205997451,9.579922569782243
Cc1ccccc1,O,298.15,9.129141162478808,9.579922569782243
Cc1ccccc1,O,298.15,9.130828440082924,9.579922569782243
Cc1ccccc1,O,298.15,9.134204190549726,9.579922569782243
Cc1ccccc1,O,298.15,9.140954923440944,9.579922569782243
Cc1ccccc1,O,298.15,9.144330902858217,9.579922569782243
Cc1ccccc1,O,298.15,9.16458435013798,9.579922569782243
Cc1ccccc1,O,298.15,9.169648577312891,9.579922569782243
Cc1ccccc1,O,298.15,9.178086772026672,9.579922569782243
Cc1ccccc1,O,298.15,9.193277627769948,9.579922569782243
Cc1ccccc1,O,298.15,9.201716291264368,9.579922569782243
Cc1ccccc1,O,298.15,9.206780041514758,9.579922569782243
Cc1ccccc1,O,298.15,9.213535262872702,9.579922569782243
Cc1ccccc1,O,298.15,9.233783423702649,9.579922569782243
Cc1ccccc1,O,298.15,9.235471912613788,9.579922569782243
Cc1ccccc1,O,298.15,9.237157555335209,9.579922569782243
Cc1ccccc1,O,298.15,9.33674392177802,9.579922569782243
Cc1ccccc1,O,298.16,9.005494639831529,9.57989777732767
Cc1ccccc1,O,301.8,8.800730184885747,9.570873323863621
Cc1ccccc1,O,302.5,9.173872426,9.56913785204361
Cc1ccccc1,O,302.6,9.184515768926298,9.568889927497896
Cc1ccccc1,O,302.85,8.7649528645906,9.568270116133608
Cc1ccccc1,O,302.9,9.164904625451886,9.568146153860749
Cc1ccccc1,O,303,9.459533663347038,9.567898229315034
Cc1ccccc1,O,303.15,8.823796620606405,9.56752634249646
Cc1ccccc1,O,303.15,8.951613683499803,9.56752634249646
Cc1ccccc1,O,303.15,9.0561921921458,9.56752634249646
Cc1ccccc1,O,303.15,9.076111593377435,9.56752634249646
Cc1ccccc1,O,303.15,9.104330756809954,9.56752634249646
Cc1ccccc1,O,303.15,9.105990456600937,9.56752634249646
Cc1ccccc1,O,303.2,9.098866764946992,9.567402380223601
Cc1ccccc1,O,305.35,9.03058192760138,9.562072002490716
Cc1ccccc1,O,308.15,9.062350674262396,9.555130115210677
Cc1ccccc1,O,308.15,9.06888279282118,9.555130115210677
Cc1ccccc1,O,308.15,9.081947753207606,9.555130115210677
Cc1ccccc1,O,308.15,9.08521356169547,9.555130115210677
Cc1ccccc1,O,308.15,9.17503024251354,9.555130115210677
Cc1ccccc1,O,308.15,9.289345618596135,9.555130115210677
Cc1ccccc1,O,308.2,9.071694206889964,9.55500615293782
Cc1ccccc1,O,308.26,8.938592014312718,9.554857398210391
Cc1ccccc1,O,308.95,9.058381954052496,9.553146718844953
Cc1ccccc1,O,312.4,9.11663829847554,9.544593322017763
Cc1ccccc1,O,313.15,8.828794406676037,9.542733887924896
Cc1ccccc1,O,313.15,8.840043063513251,9.542733887924896
Cc1ccccc1,O,313.15,8.875396167319272,9.542733887924896
Cc1ccccc1,O,313.15,8.894679861183063,9.542733887924896
Cc1ccccc1,O,313.15,8.991097951346903,9.542733887924896
Cc1ccccc1,O,313.15,9.005559686508679,9.542733887924896
Cc1ccccc1,O,313.15,9.03769980283508,9.542733887924896
Cc1ccccc1,O,313.2,9.029238071586958,9.542609925652037
Cc1ccccc1,O,313.25,8.999895845639381,9.542485963379178
Cc1ccccc1,O,318.15,8.86183057375042,9.530337660639113
Cc1ccccc1,O,318.15,8.985202332993122,9.530337660639113
Cc1ccccc1,O,318.15,9.02474546360775,9.530337660639113
Cc1ccccc1,O,318.15,9.086432241164882,9.530337660639113
Cc1ccccc1,O,318.2,8.987966524364063,9.530213698366254
Cc1ccccc1,O,318.25,8.952781343845938,9.530089736093398
Cc1ccccc1,O,318.46,8.938173316770946,9.529569094547394
Cc1ccccc1,O,323.15,8.87027247872259,9.51794143335333
Cc1ccccc1,O,323.15,8.887402728129342,9.51794143335333
Cc1ccccc1,O,323.15,8.971492907150653,9.51794143335333
Cc1ccccc1,O,323.2,8.93219006094142,9.517817471080473
Cc1ccccc1,O,328.15,8.873587095867073,9.505545206067548
Cc1ccccc1,O,329.6,8.852998062541484,9.501950300154672
Cc1ccccc1,O,333.15,8.716360393562175,9.493148978781765
Cc1ccccc1,O,333.15,8.740528724300805,9.493148978781765
Cc1ccccc1,O,333.15,8.791885764416985,9.493148978781765
Cc1ccccc1,O,333.15,8.84626381786314,9.493148978781765
Cc1ccccc1,O,345.8,8.697738171031087,9.461786523748735
Cc1ccncc1,O,298.15,3.7364712815169647,4.142935780621956
Clc1ccccc1,O,281.75,9.282716845951756,10.04221340830826
Clc1ccccc1,O,283.15,9.462366768969428,10.03874246466824
Clc1ccccc1,O,283.15,9.569000344441529,10.03874246466824
Clc1ccccc1,O,288.15,9.340139809511028,10.026346237382459
Clc1ccccc1,O,290.55,9.31210242091172,10.020396048285281
Clc1ccccc1,O,292.55,9.320977939471694,10.01543755737097
Clc1ccccc1,O,293.15,9.447268478261009,10.013950010096675
Clc1ccccc1,O,293.15,9.464439807410836,10.013950010096675
Clc1ccccc1,O,293.15,9.48160338639967,10.013950010096675
Clc1ccccc1,O,293.15,9.60176740578042,10.013950010096675
Clc1ccccc1,O,294.15,9.348744871703682,10.011470764639519
Clc1ccccc1,O,294.15,9.382956651222289,10.011470764639519
Clc1ccccc1,O,295.65,9.312978184439327,10.007751896453785
Clc1ccccc1,O,297.35,9.285503501541193,10.003537179176618
Clc1ccccc1,O,298.15,8.961995672539324,10.001553782810895
Clc1ccccc1,O,298.15,9.198289045576756,10.001553782810895
Clc1ccccc1,O,298.15,9.265803460675327,10.001553782810895
Clc1ccccc1,O,298.15,9.417704073762875,10.001553782810895
Clc1ccccc1,O,298.15,9.58648651574606,10.001553782810895
Clc1ccccc1,O,298.15,9.670874304845492,10.001553782810895
Clc1ccccc1,O,298.2,8.95976652653895,10.001429820538036
Clc1ccccc1,O,301.85,9.249589930867268,9.992380574619414
Clc1ccccc1,O,302.15,9.236173797007153,9.991636800982267
Clc1ccccc1,O,303.15,9.224923519100926,9.98915755552511
Clc1ccccc1,O,303.15,9.424120220337429,9.98915755552511
Clc1ccccc1,O,303.15,9.444036053224185,9.98915755552511
Clc1ccccc1,O,303.15,9.44735526977601,9.98915755552511
Clc1ccccc1,O,303.15,9.455652377261345,9.98915755552511
Clc1ccccc1,O,303.15,9.477232830220409,9.98915755552511
Clc1ccccc1,O,308.25,9.166425056401016,9.976513403693613
Clc1ccccc1,O,313.15,8.910986447703975,9.964365100953547
Clc1ccccc1,O,313.15,9.076502646722323,9.964365100953547
Clc1ccccc1,O,313.15,9.110248176538928,9.964365100953547
OC1CCCCC1,O,298.15,4.972718796750344,4.526323474750164
OC1CCCCC1,O,323.15,4.987755537289413,4.40628935981448
OC1CCCCC1,O,333.15,5.028206675844481,4.3582757138402055
O=C1CCCCC1,O,333.15,4.690273911233281,4.262770483991838
O=C1CCCCC1,O,343.15,4.668069864957137,4.214756838017564
O=C1CCCCC1,O,353.15,4.666133573946208,4.166743192043291
Oc1ccccc1,O,323.15,3.902893457640381,5.518861857975418
Oc1ccccc1,O,333.15,3.8408341531107086,5.515814509849585
Oc1ccccc1,O,343.18,3.745618891306538,5.512758019679375
Oc1ccccc1,O,347.7,3.638172829707157,5.511380618326498
Oc1ccccc1,O,349.05,3.69922574616808,5.510969226329511
Oc1ccccc1,O,349.25,3.736526107581289,5.510908279366994
Oc1ccccc1,O,353.12,3.5947857840614805,5.509728955642297
Oc1ccccc1,O,356.34,3.6447394611197352,5.508747709545779
Oc1ccccc1,O,357.8,3.561369893807908,5.508302796719407
Oc1ccccc1,O,361.85,3.6031064009938127,5.507068620728445
Oc1ccccc1,O,361.99,3.5436629124232213,5.507025957854683
Oc1ccccc1,O,363.14,3.5124584547409388,5.5066755128202125
Oc1ccccc1,O,365.4,3.424422250977492,5.5059868121437745
Oc1ccccc1,O,366.86,3.482045918414364,5.505541899317403
Oc1ccccc1,O,371.65,3.533943466012837,5.504082219565129
Oc1ccccc1,O,373.15,3.630177202110063,5.503625117346254
Cc1cccnc1,O,298.15,3.882266643673006,4.165318979384754
CCCCOC(=O)CCC,O,293.15,9.359243019224692,10.259076947627367
CCCCOC(=O)CCC,O,302.85,9.537923214751478,10.248629443711202
CCCCOC(=O)CCC,O,312.75,9.62274137108546,10.237966527343158
CCCCOC(=O)CCC,O,323.15,9.639665225612012,10.226765079845414
CCCCOC(=O)CCC,O,333.05,9.7240617988542,10.21610216347737
CCCCOC(=O)CCC,O,343.35,9.726696673310206,10.205008422205564
CCCCOC(=O)CCC,O,353.15,9.687102361966382,10.19445321206346
CCCCOC(=O)CCC,O,363.45,9.649162883738343,10.183359470791656
CCCOC(C)=O,O,273.35,5.125908516137082,6.108908047787277
CCCOC(C)=O,O,283.15,5.365527316240767,6.061854674732489
CCCOC(C)=O,O,293.15,5.539540492928713,6.013841028758215
CCCOC(C)=O,O,293.15,5.608203592087855,6.013841028758215
CCCOC(C)=O,O,298.15,5.482033783405554,5.9898342057710785
CCCOC(C)=O,O,298.15,5.549542901989202,5.9898342057710785
CCCOC(C)=O,O,298.15,5.583300800949484,5.9898342057710785
CCCOC(C)=O,O,298.15,5.6001796725736375,5.9898342057710785
CCCOC(C)=O,O,298.15,5.701446414858653,5.9898342057710785
CCCOC(C)=O,O,303.15,5.627700247250142,5.965827382783941
CCCOC(C)=O,O,303.15,5.74390022125209,5.965827382783941
CCCOC(C)=O,O,303.25,5.690656707437273,5.965347246324198
CCCOC(C)=O,O,308.15,5.786955661876955,5.941820559796804
CCCOC(C)=O,O,313.15,5.701964155849417,5.917813736809667
CCCOC(C)=O,O,313.25,5.779025992310212,5.917333600349925
CCCOC(C)=O,O,323.15,5.763104287401009,5.869800090835394
CCCOC(C)=O,O,323.25,5.822264525203999,5.8693199543756505
CCCOC(C)=O,O,333.15,5.766497459161016,5.82178644486112
CCCOC(C)=O,O,333.25,5.854143124240932,5.821306308401377
CCCOC(C)=O,O,343.25,5.845872140562276,5.773292662427103
CCCCBr,O,298.15,9.417549644277916,9.652925459701919
CCCCBr,O,303.15,9.43972043575617,9.640529232416137
CCCCC,O,273.2,11.274127520527108,9.982954833248225
CCCCC,O,277.15,11.489953621007944,9.972702521788477
CCCCC,O,283.15,11.45365729775314,9.957129390457212
CCCCC,O,283.2,11.486686206940185,9.956999614362786
CCCCC,O,286.65,11.420909951786417,9.948045063847307
CCCCC,O,293.15,11.537871703931298,9.931174171571772
CCCCC,O,295.45,11.478918735349747,9.92520447122812
CCCCC,O,298.15,11.334848487191852,9.91819656212905
CCCCC,O,298.15,11.503629390044969,9.91819656212905
CCCCC,O,298.15,11.52050665499054,9.91819656212905
CCCCC,O,298.15,11.554259328463203,9.91819656212905
CCCCC,O,298.2,11.450647852717555,9.918066786034624
CCCCC,O,298.28,11.514374414735332,9.91785914428354
CCCCC,O,303.15,11.504748121445722,9.90521895268633
CCCCC,O,303.31,11.414412561918711,9.904803669184162
CCCCC,O,311.48,11.325636390464757,9.883598255354757
CCCCC,O,313.19,11.315028031570638,9.879159912925347
CCCCC,O,313.2,11.298524832712529,9.879133957706461
CCCCC,O,313.25,11.521240796573942,9.879004181612034
CCCCC,O,323.34,11.229046816987465,9.852815365756625
CCCCC,O,328.85,11.431453987090478,9.838514040150745
CCCCC,O,333.21,11.177259703060844,9.827197564716695
C=CCCC,O,298.15,10.170609711022548,8.928561223633377
CCCCCl,O,273.35,8.758269387404333,8.593287666808903
CCCCCl,O,278.15,8.809619492198717,8.580829161743893
CCCCCl,O,283.15,8.873378415461755,8.567851552301171
CCCCCl,O,285.65,8.957970100774979,8.56136274757981
CCCCCl,O,293.15,8.912174199575185,8.54189633341573
CCCCCl,O,293.15,8.920756492234805,8.54189633341573
CCCCCl,O,293.15,8.94135574116444,8.54189633341573
CCCCCl,O,298.15,8.042770211208635,8.528918723973009
CCCCCl,O,298.15,8.937307802974093,8.528918723973009
CCCCCl,O,298.15,8.96262488828945,8.528918723973009
CCCCCl,O,303.15,8.98490419460209,8.515941114530289
CCCCCl,O,308.15,8.975421513051286,8.502963505087568
CCCCN,O,298.15,2.0263136707485208,3.822120591814356
CCCC#N,O,298.15,4.772149652482776,4.199934234960628
CCCCS,O,288.15,8.72485105602336,8.62459635814299
CCCCS,O,292.8,8.768158892232123,8.613067866767212
CCCCS,O,298.15,8.722804751587736,8.599803903571425
CCCCS,O,308.15,8.68824481372968,8.57501144899986
CCCCS,O,312.8,8.667633568001994,8.563482957624082
CCCCS,O,318.15,8.599948524285365,8.550218994428295
CCCCS,O,332.8,8.429476110931006,8.513898048480954
CCCCS,O,333.15,8.344685718570501,8.513030312570947
CCOC=O,O,293.15,3.8283978885825816,3.875753594596989
CCOC=O,O,298.15,3.851837662114781,3.8517467716098523
CCOC=O,O,303.15,3.926371570644781,3.8277399486227157
CCOC=O,O,303.15,4.075769780814546,3.8277399486227157
CCOC=O,O,303.25,3.990251761192938,3.8272598121629726
CCOC=O,O,313.15,3.70412268352663,3.7797263026484416
CCOC=O,O,313.25,4.007069514110659,3.779246166188699
CCOC=O,O,323.25,4.028964798450258,3.7312325202144248
CCOC=O,O,333.25,4.039441250785091,3.6832188742401515
C1CCOC1,O,288.15,2.650350464302834,3.7040159798508334
C1CCOC1,O,293.15,2.8026571033618155,3.6800091568636963
C1CCOC1,O,298.15,2.833072157619292,3.6560023338765597
C1CCOC1,O,298.15,2.8668301493131305,3.6560023338765597
C1CCOC1,O,298.15,2.900586080303136,3.6560023338765597
C1CCOC1,O,308.15,3.025334764161573,3.607988687902286
C1CCOC1,O,308.15,3.155978622696088,3.607988687902286
C1CCOC1,O,318.15,3.178395438659848,3.559975041928012
C1CCOC1,O,323.15,3.284071629947348,3.535968218940875
C1CCOC1,O,328.15,3.3414721469425333,3.5119613959537386
c1ccsc1,O,288.15,7.127998628774648,7.508819996897401
c1ccsc1,O,298.15,7.133200180158179,7.484027542325837
c1ccsc1,O,298.15,7.33573827896526,7.484027542325837
c1ccsc1,O,308.15,7.176942368797674,7.459235087754272
c1ccsc1,O,318.15,7.160123596171431,7.434442633182707
c1ccsc1,O,333.15,6.9974497200008265,7.39725395132536
CC(=O)CCC(C)C,O,288.15,6.757945829032305,7.25060302276713
CC(=O)CCC(C)C,O,293.15,6.978567827186062,7.226596199779993
CC(=O)CCC(C)C,O,298.15,6.993116127932794,7.202589376792856
CC(=O)CCC(C)C,O,302.85,6.789964493295722,7.180022963184948
CC(=O)CCC(C)C,O,303.15,6.877972131577098,7.17858255380572
CC(=O)CCC(C)C,O,312.65,6.879412387221745,7.132969590130159
CC(=O)CCC(C)C,O,313.15,7.037949860639964,7.130568907831446
CC(=O)CCC(C)C,O,322.95,6.972578134692802,7.083515534776658
CC(=O)CCC(C)C,O,323.15,6.934523784196179,7.082555261857172
CC(=O)CCC(C)C,O,332.65,6.999185213087984,7.0369422981816125
CC(=O)CCC(C)C,O,333.15,7.073456140759773,7.034541615882898
CC(=O)CCC(C)C,O,343.15,7.021744460399267,6.986527969908625
CC(=O)CCC(C)C,O,353.05,6.982677205499396,6.938994460394094
CC(=O)CCC(C)C,O,362.85,7.078881063015357,6.891941087339305
CC(=O)OCC(C)C,O,293.15,6.855869177340134,7.205197248558585
CC(=O)OCC(C)C,O,298.15,6.757074239651425,7.181190425571449
CC(=O)OCC(C)C,O,298.15,6.925850567251229,7.181190425571449
CC(=O)OCC(C)C,O,298.15,6.942736247877383,7.181190425571449
CC(=O)OCC(C)C,O,298.2,6.940725730652046,7.180950357341578
CC(=O)OCC(C)C,O,303.05,6.966448625321355,7.157663739044054
CC(=O)OCC(C)C,O,303.2,6.977188053697474,7.15694353435444
CC(=O)OCC(C)C,O,304.1,6.9421470438170445,7.152622306216756
CC(=O)OCC(C)C,O,308.2,7.014517811355055,7.132936711367304
CC(=O)OCC(C)C,O,312.85,7.081750602029617,7.110610365989266
CC(=O)OCC(C)C,O,313.2,7.052591283027586,7.108929888380167
CC(=O)OCC(C)C,O,316.9,7.027793547465953,7.091164839369686
CC(=O)OCC(C)C,O,318.2,7.075436859036577,7.0849230653930295
CC(=O)OCC(C)C,O,333.6,7.01495809655915,7.010982050592648
CC(=O)OCC(C)C,O,333.65,7.028352129922369,7.010741982362777
CC(=O)OCC(C)C,O,342.6,6.927616728077693,6.967769769215802
CC(=O)OCC(C)C,O,343.25,7.112058459882479,6.964648882227474
CC(=O)OCC(C)C,O,353.35,7.0657926814219625,6.916155099793457
CCCCCC(C)=O,O,282.85,7.081506885093025,7.467088195892471
CCCCCC(C)=O,O,292.95,7.282960472460229,7.418594413458454
CCCCCC(C)=O,O,293.15,7.27400127393574,7.4176341405389685
CCCCCC(C)=O,O,298.15,7.257601963327289,7.393627317551832
CCCCCC(C)=O,O,298.15,7.308234645577643,7.393627317551832
CCCCCC(C)=O,O,303.15,7.376845991646308,7.369620494564695
CCCCCC(C)=O,O,303.85,7.479531118611891,7.366259539346496
CCCCCC(C)=O,O,312.85,7.526227403549787,7.323047257969649
CCCCCC(C)=O,O,322.95,7.549151165551882,7.274553475535633
CCCCCC(C)=O,O,333.35,7.551654440573136,7.224619283722388
CCCCCC(C)=O,O,343.25,7.60795751401576,7.177085774207857
CCCCCC(C)=O,O,353.35,7.517477371396954,7.12859199177384
CCCCCC(C)=O,O,363.65,7.500042910431035,7.079137936420339
CCCCCC,O,280.8,12.676457452118594,11.22402029672191
CCCCCC,O,283.15,13.235427742067422,11.217920820283833
CCCCCC,O,287.15,12.670397682043967,11.207538732729656
CCCCCC,O,293.15,12.720580481623692,11.191965601398392
CCCCCC,O,295.5,12.83196027296716,11.185866124960313
CCCCCC,O,298.09,13.080853646447576,11.179143723268984
CCCCCC,O,298.15,12.79065139278426,11.17898799195567
CCCCCC,O,298.15,12.875042393271857,11.17898799195567
CCCCCC,O,298.15,13.128214227749076,11.17898799195567
CCCCCC,O,298.15,13.14509113409974,11.17898799195567
CCCCCC,O,298.15,13.161970554332402,11.17898799195567
CCCCCC,O,298.15,13.296993766180613,11.17898799195567
CCCCCC,O,303.15,13.009217075464468,11.166010382512951
CCCCCC,O,303.95,13.099274877536924,11.163933965002116
CCCCCC,O,308.15,12.830076050360551,11.15303277307023
CCCCCC,O,310.93,12.947462221213858,11.145817222220078
CCCCCC,O,313.15,12.979273302936438,11.140055163627508
CCCCCC,O,313.15,13.413150623809525,11.140055163627508
CCCCCC,O,313.25,13.07057522375202,11.139795611438654
CCCCCC,O,323.15,12.675369775263892,11.114099944742069
CCCCCC,O,328.85,12.805392546245963,11.099305469977367
CCCCCC,O,333.15,12.69567667574337,11.088144725856626
CCCCCC,O,333.15,13.284767900357924,11.088144725856626
CCCCCC,O,342.85,12.6434336286219,11.06296816353775
CCCCCC,O,342.85,12.658112767760786,11.06296816353775
CCCCCC,O,343.45,12.792653027610072,11.061410850404624
CCCCC#N,O,298.15,6.013651584340012,5.5261121158115
CCCCC=O,O,298.15,5.4230362932055325,5.382582202320888
OCCCCO,O,299.4,1.0339990980761775,-1.565268629
OCCCCO,O,309.1,0.9736611232452792,-1.611841866
OCCCCO,O,318.4,1.0948452020988657,-1.656494556
OCCCCO,O,326.8,1.1084999112845304,-1.696826019
OCCCCO,O,337.6,1.1159805828292018,-1.748680757
OCCCCO,O,349.9,1.1377592811553714,-1.807737541
OCCCCO,O,373.15,1.203200506180481,-1.919369268
CCCOC=O,O,293.15,5.007817995902639,5.270128299641746
CCCOC=O,O,298.15,5.120619105831329,5.24612147665461
CCCOC=O,O,303.15,5.115397630880768,5.2221146536674725
CCCOC=O,O,313.15,4.869693656153827,5.174101007693198
C1CCCCC1,O,288.36,10.879585631171953,10.49364001131169
C1CCCCC1,O,289.15,11.230282673984483,10.49158954901974
C1CCCCC1,O,289.25,11.258266736460357,10.491329996830885
C1CCCCC1,O,293.15,11.113079042443358,10.481207461465564
C1CCCCC1,O,294.25,11.293311925825348,10.478352387388165
C1CCCCC1,O,298.1,11.290506650970476,10.46835962811727
C1CCCCC1,O,298.15,10.984261683074358,10.468229852022843
C1CCCCC1,O,298.15,11.169919530153532,10.468229852022843
C1CCCCC1,O,298.15,11.321821858616676,10.468229852022843
C1CCCCC1,O,298.15,11.355577847044357,10.468229852022843
C1CCCCC1,O,298.15,11.389334219271488,10.468229852022843
C1CCCCC1,O,298.26,10.874400930351085,10.467944344615102
C1CCCCC1,O,298.75,11.275693131212916,10.466672538889718
C1CCCCC1,O,302.25,11.257648625267125,10.457588212279813
C1CCCCC1,O,308.15,11.17793792564033,10.442274633137401
C1CCCCC1,O,308.36,10.874474781329312,10.441729573540808
C1CCCCC1,O,313.15,11.063246679583042,10.42929702369468
C1CCCCC1,O,313.15,11.2239425467854,10.42929702369468
C1CCCCC1,O,313.35,11.18273942872504,10.428777919316971
C1CCCCC1,O,318.36,10.849393395746052,10.415774354655365
C1CCCCC1,O,323.15,11.081668590423362,10.40334180480924
C1CCCCC1,O,333.14,10.997867564408986,10.377412541142684
C1CCCCC1,O,343.15,10.833787692783346,10.351431367038359
C1=CCCCC1,O,278.26,9.699429459649265,9.866622448456816
C1=CCCCC1,O,288.36,9.638701357561253,9.841582069339537
C1=CCCCC1,O,293.15,9.909896968276868,9.829706483599757
C1=CCCCC1,O,296.15,9.929783756734707,9.82226874722829
C1=CCCCC1,O,298.15,9.979128277994544,9.817310256313975
C1=CCCCC1,O,298.26,9.638466762627424,9.817037539313688
C1=CCCCC1,O,308.36,9.627865794576714,9.791997160196408
C1=CCCCC1,O,318.36,9.603294206147275,9.767204705624842
c1ccncc1,O,298.15,2.7902751413578795,2.9801313294916376
c1ccncc1,O,298.15,2.857791172440768,2.9801313294916376
c1ccncc1,O,298.15,2.992813016666928,2.9801313294916376
c1ccncc1,O,333.15,3.174547691018658,2.9694656110512225
c1ccncc1,O,343.15,3.206382102334804,2.96641826292539
c1ccncc1,O,343.15,3.235709342836108,2.96641826292539
c1ccncc1,O,353.15,3.24068036856054,2.963370914799557
c1ccncc1,O,353.15,3.2549299913386465,2.963370914799557
c1ccncc1,O,356.32,3.1520905149232497,2.962404905443668
c1ccncc1,O,362.06,3.032975070381329,2.9606557276194394
c1ccncc1,O,363.15,2.9996794731019185,2.9603235666737238
c1ccncc1,O,366.87,2.989523036076247,2.959189953170914
c1ccncc1,O,372.8,3.2395094793146657,2.957382875732295
c1ccncc1,O,373.15,2.842272188544562,2.957276218547891
C1CCNCC1,O,333.15,2.481793475552584,2.92324161699809
C1CCNCC1,O,343.15,1.8918129273350288,2.875227971023816
C1CCNCC1,O,363.15,1.9329580602885363,2.7792006790752684
C1CCNCC1,O,373.15,1.971533338977221,2.731187033100995
CC(C)CNCC(C)C,O,283.15,7.969032542136641,9.064483567578492
CC(C)CNCC(C)C,O,293.15,8.302092211745212,9.053712944984508
CCCCCCCC(=O)OC,O,304.16,11.627387436437244,11.564915300339557
CCCCCCCC(=O)OC,O,312.82,11.60853559978355,11.555587941173165
CCCCCCCC(=O)OC,O,313.87,11.482459040964637,11.554457025800797
CCCCCCCC(=O)OC,O,323.22,11.886129055122252,11.544386493675422
CCCCCCCC(=O)OC,O,333.34,11.601000442802563,11.53348662361031
CCCCCCC(C)=O,O,282.85,8.265318320402352,8.927937262048456
CCCCCCC(C)=O,O,292.35,8.42522043620967,8.91770517058417
CCCCCCC(C)=O,O,298.15,8.300205652913364,8.91145820947966
CCCCCCC(C)=O,O,302.85,8.934511768755389,8.906396016860487
CCCCCCC(C)=O,O,313.55,8.897534660722243,8.894871450684924
CCCCCCC(C)=O,O,323.15,8.783399297320296,8.8845316529947
CCCCCCC(C)=O,O,333.55,8.815485772795283,8.873330205496956
CCCCCCC(C)=O,O,353.75,8.821488988485044,8.851573547857106
CCCCCCC(C)=O,O,364.15,8.912576986760145,8.84037210035936
CCCCCCC(=O)O,O,293.15,7.87862510109929,6.953574855312036
CCCCCCC(=O)O,O,298.15,7.529132521286524,6.9295680323249
CCCCCCC(=O)O,O,298.15,7.832934391901697,6.9295680323249
CCCCCCC(=O)O,O,303.15,7.824437934044365,6.905561209337763
CCCCCCC(=O)O,O,313.15,7.751101054445194,6.857547563363489
CCCCCCC(=O)O,O,323.15,7.691332569332827,6.809533917389215
CCCCCCC(=O)O,O,333.15,7.613492866681373,6.761520271414941
CCCCCCC(=O)O,O,343.15,7.518970885750264,6.713506625440667
CCCCCCO,O,283.15,6.822777832153492,6.538274000396806
CCCCCCO,O,283.15,6.876094318753943,6.538274000396806
CCCCCCO,O,293.15,6.961883551020356,6.4902603544225315
CCCCCCO,O,293.15,7.013375760845821,6.4902603544225315
CCCCCCO,O,298.15,6.594049508438615,6.466253531435395
CCCCCCO,O,298.15,6.6278058987214425,6.466253531435395
CCCCCCO,O,298.15,6.678440223049093,6.466253531435395
CCCCCCO,O,298.15,6.914730892718563,6.466253531435395
CCCCCCO,O,298.15,6.948484469196206,6.466253531435395
CCCCCCO,O,298.15,7.066637604042329,6.466253531435395
CCCCCCO,O,298.2,6.861297642354015,6.466013463205524
CCCCCCO,O,302.85,6.888738602745491,6.443687117827486
CCCCCCO,O,303.15,6.87236952297164,6.442246708448258
CCCCCCO,O,303.15,6.905568890575984,6.442246708448258
CCCCCCO,O,304.07,6.872093903863068,6.437829453018624
CCCCCCO,O,306.24,6.88705857211591,6.427410491842207
CCCCCCO,O,312.95,6.988191755272481,6.395193335393469
CCCCCCO,O,313.15,6.881392822978955,6.394233062473984
CCCCCCO,O,313.15,6.977812916737572,6.394233062473984
CCCCCCO,O,313.15,7.009950791296807,6.394233062473984
CCCCCCO,O,313.26,6.891790517647881,6.393704912368267
CCCCCCO,O,323.15,6.99527152850218,6.346219416499711
CCCCCCO,O,323.15,7.010844216558948,6.346219416499711
CCCCCCO,O,323.15,7.026417927665528,6.346219416499711
CCCCCCO,O,323.15,7.259995403630756,6.346219416499711
CCCCCCO,O,333.15,6.977850209645398,6.298205770525437
CCCCCCO,O,333.15,6.992960024996364,6.298205770525437
CCCCCCO,O,333.15,7.023171070481263,6.298205770525437
CCCCCCO,O,343.15,6.913787051213856,6.2501921245511625
CCCOCCC,O,283.15,7.223813415681597,8.090465010588622
CCCOCCC,O,288.15,7.304273818965395,8.066458187601484
CCCOCCC,O,293.15,7.538787665470283,8.042451364614347
CCCOCCC,O,298.15,7.345616584065706,8.018444541627211
CCCOCCC,O,298.15,7.716937301330978,8.018444541627211
CCCOCCC,O,298.15,7.750692215777994,8.018444541627211
CCCOCCC,O,303.25,7.829260392308848,7.993957582180331
CCCCCCCC,O,288.15,15.82581234236997,13.726526070494357
CCCCCCCC,O,293.15,15.953433249394182,13.713548461051637
CCCCCCCC,O,298.15,15.859600790681446,13.700570851608916
CCCCCCCC,O,298.15,15.977747937052513,13.700570851608916
CCCCCCCC,O,298.15,16.02838208087667,13.700570851608916
CCCCCCCC,O,298.15,16.079015887871112,13.700570851608916
CCCCCCCC,O,298.15,16.11277250813946,13.700570851608916
CCCCCCCC,O,298.15,16.50096744141374,13.700570851608916
CCCCCCCC,O,303.05,15.927133673004768,13.68785279435505
CCCCCCCC,O,303.45,15.933314271279148,13.686814585599633
CCCCCCCC,O,310.9,15.930439892573665,13.667477947529978
CCCCCCCC,O,313.25,16.308525909854346,13.6613784710919
C=CCCCCCC,O,298.15,14.649332307806988,12.710935513113244
C=CCCCCCC,O,310.93,14.43594187386214,12.67776474337765
CCCCCCCO,O,278.15,8.189114034157281,7.90043924872023
